id,attack_date,org_type,org_size,facilities_affected,cyber_threats_tracked,monitoring_freq,backup_compromised,ransomware_infection_rate_(%),data_encrypted,data_stolen,recovery_time_(days),entry_method,paid_ransom,data_restored,ransomware_incidents
RAN202402256,2024-08-08 07:00:00,Clinic,Medium,11,50-350,Daily,True,50.93,True,False,58,Exploited Vulnerability,False,19.35,1
RAN202402257,2024-06-30 01:00:00,Clinic,Small,10,1-50,Daily,False,47.44,True,False,23,Phishing Email,True,49.66,2
RAN202402258,2024-07-13 16:00:00,Clinic,Small,9,1-50,Daily,True,75.71,False,False,77,RDP Exploit,False,41.44,4
RAN202402259,2024-09-30 22:00:00,Hospital,Medium,12,50-350,Daily,True,56.74,True,False,45,RDP Exploit,True,58.36,4
RAN202402260,2024-10-11 14:00:00,Clinic,Medium,19,50-350,Daily,True,54.87,True,False,66,Exploited Vulnerability,False,24.17,1
RAN202402261,2024-03-29 15:00:00,Research Lab,Small,1,1-50,Monthly,False,68.33,True,False,21,Compromised Credentials,True,14.49,7
RAN202402262,2024-06-07 17:00:00,Clinic,Small,18,1-50,Weekly,True,83.56,True,False,90,Phishing Email,True,46.75,7
RAN202402263,2024-01-15 14:00:00,Insurance,Medium,14,50-350,Monthly,True,65.44,True,False,56,Exploited Vulnerability,True,55.09,1
RAN202402264,2024-01-21 19:00:00,Clinic,Small,22,1-50,Daily,True,62.47,True,False,74,Exploited Vulnerability,False,35.91,4
RAN202402265,2024-07-14 15:00:00,Clinic,Medium,21,350+,Daily,False,55.04,True,False,18,Compromised Credentials,False,58.8,7
RAN202402266,2024-01-21 21:00:00,Clinic,Small,1,1-50,Weekly,True,59.78,True,False,78,Exploited Vulnerability,True,53.75,7
RAN202402267,2024-08-10 11:00:00,Clinic,Small,17,1-50,Daily,False,63.03,True,False,47,Exploited Vulnerability,True,49.33,7
RAN202402268,2024-06-30 04:00:00,Research Lab,Small,11,1-50,Weekly,False,85.36,True,False,49,Exploited Vulnerability,True,41.36,5
RAN202402269,2024-02-28 03:00:00,Hospital,Medium,20,50-350,Weekly,True,48.94,True,False,59,Phishing Email,True,12.15,6
RAN202402270,2024-11-25 18:00:00,Clinic,Small,15,1-50,Weekly,False,70.5,True,False,41,RDP Exploit,True,49.09,5
RAN202402271,2024-08-10 10:00:00,Hospital,Large,4,1-50,Monthly,False,45.35,True,False,23,Phishing Email,False,29.0,5
RAN202402272,2024-12-27 15:00:00,Hospital,Large,15,350+,Daily,True,49.46,True,False,20,Exploited Vulnerability,False,57.69,2
RAN202402273,2024-04-26 19:00:00,Clinic,Medium,22,50-350,Daily,True,50.87,True,False,63,Exploited Vulnerability,False,32.89,5
RAN202402274,2024-08-05 20:00:00,Clinic,Small,22,1-50,Weekly,True,53.48,True,False,79,Exploited Vulnerability,True,35.57,5
RAN202402275,2024-07-24 21:00:00,Pharma,Medium,14,50-350,More than once per day,True,31.4,True,False,25,Compromised Credentials,False,41.07,1
RAN202402276,2024-10-25 19:00:00,Clinic,Small,22,350+,Daily,False,49.76,True,False,30,Exploited Vulnerability,True,68.9,3
RAN202402277,2024-04-07 03:00:00,Research Lab,Small,1,1-50,Daily,True,64.53,True,False,51,Exploited Vulnerability,True,47.8,5
RAN202402278,2024-06-14 08:00:00,Clinic,Small,9,1-50,Daily,True,82.0,False,False,93,Phishing Email,True,44.91,5
RAN202402279,2024-01-05 01:00:00,Clinic,Medium,7,50-350,More than once per day,False,21.84,True,False,8,Phishing Email,False,43.29,6
RAN202402280,2024-06-17 13:00:00,Hospital,Medium,23,50-350,More than once per day,True,44.24,True,True,53,Exploited Vulnerability,False,25.88,3
RAN202402281,2024-06-28 13:00:00,Hospital,Medium,11,50-350,Weekly,True,71.16,True,False,75,Compromised Credentials,False,30.54,7
RAN202402282,2024-01-18 10:00:00,Hospital,Large,23,1-50,Weekly,False,49.06,True,True,35,Phishing Email,True,67.26,5
RAN202402283,2024-01-21 14:00:00,Clinic,Small,2,1-50,Weekly,True,79.0,True,False,70,Compromised Credentials,False,35.37,7
RAN202402284,2024-12-02 03:00:00,Hospital,Medium,2,50-350,Weekly,False,66.07,False,False,23,Compromised Credentials,False,26.69,3
RAN202402285,2024-09-08 14:00:00,Hospital,Large,6,1-50,More than once per day,True,33.05,True,False,31,Exploited Vulnerability,True,64.92,6
RAN202402286,2024-10-13 12:00:00,Hospital,Medium,23,50-350,Daily,True,65.3,True,False,79,Compromised Credentials,True,56.51,6
RAN202402287,2024-04-14 12:00:00,Pharma,Medium,19,50-350,More than once per day,True,19.39,True,False,22,Compromised Credentials,False,37.02,3
RAN202402288,2024-12-19 19:00:00,Hospital,Medium,20,1-50,Weekly,True,64.23,True,False,105,Compromised Credentials,False,24.09,6
RAN202402289,2024-10-29 07:00:00,Clinic,Small,14,350+,Weekly,False,64.44,False,False,25,RDP Exploit,False,47.83,5
RAN202402290,2024-06-06 08:00:00,Hospital,Large,3,350+,Daily,False,50.09,False,False,5,Exploited Vulnerability,False,48.97,2
RAN202402291,2024-11-18 16:00:00,Clinic,Medium,7,50-350,Daily,False,58.77,True,True,22,Exploited Vulnerability,False,38.13,5
RAN202402292,2024-09-19 18:00:00,Hospital,Medium,7,1-50,Monthly,True,58.98,True,True,44,Compromised Credentials,False,32.77,2
RAN202402293,2024-06-15 02:00:00,Hospital,Medium,4,1-50,Weekly,False,51.17,True,False,31,Phishing Email,False,42.5,7
RAN202402294,2024-04-18 17:00:00,Clinic,Medium,23,50-350,Weekly,False,51.66,True,True,63,Exploited Vulnerability,True,62.76,5
RAN202402295,2024-05-24 22:00:00,Hospital,Large,5,1-50,Daily,True,56.78,True,False,43,RDP Exploit,False,16.73,6
RAN202402296,2024-08-12 10:00:00,Hospital,Large,17,350+,Daily,False,45.46,True,False,16,Compromised Credentials,True,67.67,2
RAN202402297,2024-01-31 07:00:00,Hospital,Medium,4,1-50,Weekly,True,61.88,True,True,55,Exploited Vulnerability,True,64.69,5
RAN202402298,2024-06-12 17:00:00,Hospital,Medium,23,50-350,Weekly,True,58.69,True,False,58,Exploited Vulnerability,True,53.56,6
RAN202402299,2024-10-12 15:00:00,Hospital,Large,13,1-50,Weekly,False,50.37,True,False,33,Exploited Vulnerability,False,20.65,4
RAN202402300,2024-03-04 14:00:00,Hospital,Medium,16,50-350,Weekly,True,74.87,True,False,75,Exploited Vulnerability,True,56.71,4
RAN202402301,2024-05-02 16:00:00,Insurance,Large,16,1-50,Weekly,True,47.68,True,False,67,Compromised Credentials,False,27.05,3
RAN202402302,2024-03-01 05:00:00,Clinic,Medium,2,50-350,Weekly,True,72.52,True,False,39,Infected Removable Media,False,27.68,1
RAN202402303,2024-05-19 17:00:00,Clinic,Small,18,1-50,Daily,False,56.6,True,False,47,Compromised Credentials,False,7.95,4
RAN202402304,2024-10-23 06:00:00,Hospital,Large,1,350+,Daily,True,38.45,False,False,20,Phishing Email,True,61.66,4
RAN202402305,2024-04-03 03:00:00,Pharma,Large,18,1-50,Monthly,True,55.34,False,True,81,Compromised Credentials,False,34.02,7
RAN202402306,2024-06-05 01:00:00,Hospital,Large,8,350+,Daily,True,84.84,True,False,42,RDP Exploit,False,29.51,5
RAN202402307,2024-08-26 00:00:00,Hospital,Large,11,350+,Daily,True,70.53,True,False,40,RDP Exploit,True,19.45,1
RAN202402308,2024-03-29 19:00:00,Clinic,Small,24,1-50,Weekly,False,90.0,True,False,103,Compromised Credentials,True,29.21,5
RAN202402309,2024-09-22 17:00:00,Hospital,Medium,24,50-350,Monthly,True,69.65,True,False,80,Exploited Vulnerability,False,23.56,5
RAN202402310,2024-06-01 10:00:00,Hospital,Large,15,1-50,Daily,True,56.12,True,True,53,Compromised Credentials,True,43.29,7
RAN202402311,2024-05-11 11:00:00,Clinic,Medium,16,350+,Daily,True,46.14,True,False,19,Phishing Email,True,68.59,3
RAN202402312,2024-07-07 17:00:00,Insurance,Medium,17,50-350,Weekly,False,57.85,True,False,50,Compromised Credentials,False,22.24,5
RAN202402313,2024-05-31 01:00:00,Clinic,Small,17,1-50,Weekly,True,67.86,True,False,74,Compromised Credentials,False,19.48,5
RAN202402314,2024-05-25 18:00:00,Research Lab,Small,12,1-50,Weekly,False,55.37,True,False,50,Compromised Credentials,True,58.01,3
RAN202402315,2024-01-06 20:00:00,Pharma,Large,10,1-50,Daily,True,52.77,True,False,62,Compromised Credentials,True,49.13,5
RAN202402316,2024-09-03 12:00:00,Hospital,Large,20,350+,Daily,True,53.39,True,True,33,Compromised Credentials,True,73.31,1
RAN202402317,2024-01-23 12:00:00,Hospital,Large,6,1-50,Weekly,False,52.38,True,False,33,Compromised Credentials,True,66.43,7
RAN202402318,2024-06-19 06:00:00,Hospital,Medium,8,50-350,Monthly,False,80.9,True,False,43,Phishing Email,True,10.68,7
RAN202402319,2024-11-27 14:00:00,Clinic,Medium,13,50-350,Monthly,False,56.29,True,False,25,RDP Exploit,True,71.86,3
RAN202402320,2024-01-13 21:00:00,Clinic,Medium,2,350+,More than once per day,False,51.92,True,False,13,Compromised Credentials,True,71.2,6
RAN202402321,2024-06-03 11:00:00,Pharma,Large,19,1-50,Daily,False,50.36,True,True,40,Compromised Credentials,False,26.58,4
RAN202402322,2024-05-13 04:00:00,Research Lab,Medium,22,50-350,Daily,False,67.83,True,False,48,Exploited Vulnerability,False,10.8,5
RAN202402323,2024-02-17 17:00:00,Clinic,Medium,10,50-350,Monthly,False,61.77,True,False,22,RDP Exploit,True,52.51,7
RAN202402324,2024-02-25 21:00:00,Hospital,Medium,4,50-350,Weekly,True,62.92,True,True,50,Exploited Vulnerability,False,31.07,1
RAN202402325,2024-06-23 12:00:00,Insurance,Large,12,1-50,Daily,True,33.0,True,True,35,Compromised Credentials,True,68.49,2
RAN202402326,2024-01-13 17:00:00,Pharma,Medium,18,1-50,More than once per day,True,46.53,True,False,51,Malicious Website,False,29.98,3
RAN202402327,2024-02-22 23:00:00,Insurance,Medium,7,1-50,Weekly,False,56.9,True,True,18,RDP Exploit,False,27.22,3
RAN202402328,2024-08-22 11:00:00,Hospital,Medium,20,50-350,More than once per day,True,43.49,False,False,47,Compromised Credentials,False,36.88,5
RAN202402329,2024-05-08 21:00:00,Clinic,Small,24,1-50,Weekly,False,63.6,True,True,48,Phishing Email,True,42.67,5
RAN202402330,2024-08-21 03:00:00,Hospital,Medium,24,50-350,Weekly,True,74.33,True,True,92,Malicious Website,True,56.62,3
RAN202402331,2024-09-03 09:00:00,Hospital,Medium,23,1-50,Daily,True,68.57,True,True,70,Infected Removable Media,True,44.45,7
RAN202402332,2024-06-16 13:00:00,Hospital,Large,4,350+,Daily,True,66.88,True,False,24,Phishing Email,True,66.56,5
RAN202402333,2024-03-12 11:00:00,Clinic,Medium,7,350+,Monthly,True,57.18,False,False,39,Exploited Vulnerability,False,52.14,5
RAN202402334,2024-11-11 21:00:00,Clinic,Medium,10,50-350,Daily,True,65.92,True,True,64,Compromised Credentials,False,13.96,7
RAN202402335,2024-04-21 22:00:00,Hospital,Medium,15,1-50,Daily,True,48.58,True,True,59,Phishing Email,False,43.71,6
RAN202402336,2024-06-15 23:00:00,Hospital,Large,12,1-50,Monthly,False,70.59,True,False,35,Phishing Email,True,52.19,1
RAN202402337,2024-12-10 11:00:00,Clinic,Small,1,1-50,Weekly,True,55.79,True,False,44,Compromised Credentials,False,33.96,1
RAN202402338,2024-11-02 02:00:00,Hospital,Medium,20,1-50,Weekly,True,57.32,True,False,70,Malicious Website,True,37.81,1
RAN202402339,2024-06-20 00:00:00,Hospital,Medium,18,50-350,Daily,True,67.07,True,True,69,Phishing Email,False,27.27,7
RAN202402340,2024-02-29 01:00:00,Clinic,Medium,16,50-350,More than once per day,False,40.56,True,True,25,RDP Exploit,True,57.89,4
RAN202402341,2024-07-25 05:00:00,Research Lab,Medium,5,350+,More than once per day,True,30.93,False,False,11,RDP Exploit,False,29.55,3
RAN202402342,2024-09-28 04:00:00,Hospital,Medium,19,1-50,Daily,True,56.0,True,False,67,Compromised Credentials,True,16.57,3
RAN202402343,2024-12-14 08:00:00,Hospital,Medium,4,50-350,Weekly,True,59.32,True,False,45,Exploited Vulnerability,True,55.59,5
RAN202402344,2024-10-07 02:00:00,Hospital,Medium,6,50-350,Daily,True,90.0,True,False,76,Exploited Vulnerability,False,25.2,5
RAN202402345,2024-01-19 04:00:00,Pharma,Medium,17,50-350,Weekly,False,59.61,True,False,42,Exploited Vulnerability,False,31.56,6
RAN202402346,2024-10-27 16:00:00,Clinic,Small,7,1-50,Daily,False,64.22,True,False,20,RDP Exploit,False,20.19,7
RAN202402347,2024-03-30 02:00:00,Clinic,Medium,24,50-350,Daily,True,42.29,True,True,63,Exploited Vulnerability,True,62.61,3
RAN202402348,2024-01-06 12:00:00,Hospital,Medium,23,50-350,Monthly,True,62.45,True,False,69,Phishing Email,True,68.77,5
RAN202402349,2024-05-30 13:00:00,Clinic,Medium,7,50-350,Daily,True,49.58,True,False,43,Exploited Vulnerability,True,54.7,1
RAN202402350,2024-02-28 12:00:00,Hospital,Large,9,350+,Daily,True,59.24,True,False,18,Exploited Vulnerability,False,33.06,2
RAN202402351,2024-02-09 01:00:00,Clinic,Small,13,1-50,Daily,False,70.2,False,True,44,Malicious Website,True,39.88,4
RAN202402352,2024-01-27 22:00:00,Pharma,Large,20,1-50,More than once per day,True,29.56,True,False,32,Compromised Credentials,False,32.13,1
RAN202402353,2024-01-13 20:00:00,Clinic,Medium,14,50-350,Daily,True,54.05,True,False,46,Compromised Credentials,False,45.81,1
RAN202402354,2024-02-20 18:00:00,Insurance,Medium,16,50-350,Daily,True,60.43,True,False,58,Phishing Email,False,26.46,5
RAN202402355,2024-12-13 01:00:00,Research Lab,Small,23,1-50,Weekly,False,58.87,True,False,40,RDP Exploit,False,27.37,6
RAN202402356,2024-04-09 03:00:00,Hospital,Medium,9,50-350,Weekly,False,62.95,True,False,35,Compromised Credentials,False,28.11,4
RAN202402357,2024-09-28 05:00:00,Pharma,Large,15,350+,Daily,False,48.89,True,False,14,RDP Exploit,True,75.56,6
RAN202402358,2024-10-17 15:00:00,Hospital,Large,5,350+,More than once per day,True,44.69,True,False,27,Exploited Vulnerability,True,70.17,2
RAN202402359,2024-10-27 23:00:00,Clinic,Small,18,1-50,Weekly,True,49.94,True,False,59,Compromised Credentials,True,59.63,2
RAN202402360,2024-03-16 10:00:00,Hospital,Large,21,350+,More than once per day,True,37.52,False,False,27,Exploited Vulnerability,True,82.94,6
RAN202402361,2024-09-10 04:00:00,Hospital,Medium,20,50-350,Weekly,True,64.3,True,False,81,Phishing Email,True,15.21,7
RAN202402362,2024-12-04 05:00:00,Clinic,Medium,8,50-350,Weekly,True,62.88,True,False,73,Exploited Vulnerability,False,32.48,5
RAN202402363,2024-07-22 03:00:00,Hospital,Medium,15,50-350,Daily,True,64.7,True,False,82,Phishing Email,True,67.65,6
RAN202402364,2024-05-22 03:00:00,Clinic,Medium,21,350+,Weekly,True,44.4,True,False,39,Exploited Vulnerability,False,54.39,6
RAN202402365,2024-09-06 12:00:00,Clinic,Medium,9,50-350,Monthly,False,46.4,True,False,28,Compromised Credentials,False,43.02,6
RAN202402366,2024-04-15 10:00:00,Hospital,Medium,19,1-50,Weekly,True,52.57,True,False,76,Exploited Vulnerability,False,31.66,4
RAN202402367,2024-09-17 21:00:00,Hospital,Medium,22,50-350,Daily,True,51.74,True,True,50,Exploited Vulnerability,True,70.9,6
RAN202402368,2024-11-05 09:00:00,Clinic,Medium,6,50-350,Weekly,True,63.02,True,False,53,Exploited Vulnerability,False,34.87,1
RAN202402369,2024-01-30 03:00:00,Hospital,Medium,4,1-50,Monthly,True,62.88,True,False,47,Compromised Credentials,False,19.32,1
RAN202402370,2024-05-10 23:00:00,Research Lab,Small,11,350+,Daily,True,77.46,True,False,39,Phishing Email,True,59.72,3
RAN202402371,2024-10-25 12:00:00,Clinic,Medium,10,50-350,Weekly,True,50.4,True,True,58,Compromised Credentials,False,37.0,1
RAN202402372,2024-04-17 12:00:00,Insurance,Medium,3,50-350,More than once per day,True,30.27,True,False,21,Exploited Vulnerability,True,56.32,2
RAN202402373,2024-04-08 06:00:00,Clinic,Small,1,1-50,More than once per day,True,25.85,True,False,12,Exploited Vulnerability,True,62.31,2
RAN202402374,2024-03-29 06:00:00,Clinic,Medium,12,50-350,Weekly,True,73.16,True,False,67,Compromised Credentials,True,52.67,6
RAN202402375,2024-05-02 12:00:00,Clinic,Small,23,1-50,Weekly,True,78.8,True,True,72,Phishing Email,True,47.71,4
RAN202402376,2024-09-04 14:00:00,Hospital,Large,15,1-50,Weekly,True,49.17,True,False,41,RDP Exploit,False,0.0,6
RAN202402377,2024-08-11 17:00:00,Hospital,Medium,15,50-350,Monthly,True,90.0,True,False,70,RDP Exploit,True,37.1,1
RAN202402378,2024-02-07 16:00:00,Research Lab,Medium,21,50-350,More than once per day,True,25.46,True,False,24,Compromised Credentials,False,70.05,1
RAN202402379,2024-07-07 02:00:00,Clinic,Medium,14,50-350,Daily,False,43.27,False,False,25,Exploited Vulnerability,False,41.83,7
RAN202402380,2024-05-09 10:00:00,Research Lab,Small,7,1-50,Monthly,True,72.37,True,False,65,Compromised Credentials,False,26.79,1
RAN202402381,2024-10-27 05:00:00,Insurance,Medium,17,50-350,Daily,True,57.74,True,False,82,Compromised Credentials,True,53.76,2
RAN202402382,2024-12-24 21:00:00,Insurance,Large,24,1-50,Weekly,False,49.77,True,False,41,Exploited Vulnerability,False,27.79,2
RAN202402383,2024-01-15 08:00:00,Pharma,Large,19,350+,Daily,False,42.92,True,False,16,Exploited Vulnerability,True,56.63,5
RAN202402384,2024-09-27 12:00:00,Clinic,Medium,7,50-350,More than once per day,False,35.87,True,True,11,Phishing Email,False,34.57,7
RAN202402385,2024-06-22 16:00:00,Hospital,Medium,3,50-350,Daily,False,56.03,True,False,6,Exploited Vulnerability,False,25.31,3
RAN202402386,2024-11-10 15:00:00,Clinic,Small,3,1-50,Daily,True,66.08,True,False,53,Compromised Credentials,True,51.52,1
RAN202402387,2024-12-15 02:00:00,Hospital,Large,18,1-50,Monthly,True,66.86,True,True,66,RDP Exploit,True,48.9,5
RAN202402388,2024-11-19 09:00:00,Clinic,Medium,20,350+,Weekly,False,46.81,True,False,24,Exploited Vulnerability,False,39.02,4
RAN202402389,2024-03-17 18:00:00,Research Lab,Small,22,1-50,Weekly,False,85.24,True,False,54,Phishing Email,True,46.97,1
RAN202402390,2024-12-07 10:00:00,Clinic,Medium,14,50-350,Daily,True,59.39,True,False,48,Phishing Email,True,15.85,6
RAN202402391,2024-10-06 01:00:00,Hospital,Medium,3,50-350,Daily,False,69.22,True,False,24,Exploited Vulnerability,True,53.55,1
RAN202402392,2024-06-12 04:00:00,Hospital,Large,7,1-50,More than once per day,True,35.77,True,False,25,Exploited Vulnerability,True,54.36,5
RAN202402393,2024-03-12 04:00:00,Clinic,Small,7,350+,Daily,True,51.37,True,False,30,Exploited Vulnerability,True,56.92,3
RAN202402394,2024-01-31 04:00:00,Hospital,Medium,5,50-350,More than once per day,False,56.35,True,True,21,Exploited Vulnerability,True,66.98,4
RAN202402395,2024-12-13 21:00:00,Insurance,Large,3,1-50,Daily,False,49.27,False,True,32,Compromised Credentials,False,30.27,7
RAN202402396,2024-07-23 13:00:00,Hospital,Medium,18,1-50,Daily,False,71.18,True,False,56,Compromised Credentials,False,31.1,4
RAN202402397,2024-04-27 21:00:00,Hospital,Large,15,1-50,Daily,False,55.13,True,False,31,RDP Exploit,False,31.94,4
RAN202402398,2024-10-11 12:00:00,Hospital,Large,20,350+,More than once per day,True,22.63,True,False,12,Compromised Credentials,False,54.86,2
RAN202402399,2024-05-22 13:00:00,Clinic,Medium,14,50-350,Weekly,True,77.05,False,True,53,Phishing Email,True,53.73,3
RAN202402400,2024-01-04 00:00:00,Clinic,Small,4,1-50,Daily,False,66.32,False,False,36,Compromised Credentials,True,36.72,7
RAN202402401,2024-06-05 18:00:00,Hospital,Large,24,1-50,More than once per day,True,19.34,True,False,26,Phishing Email,False,32.1,1
RAN202402402,2024-06-25 13:00:00,Hospital,Medium,8,50-350,Monthly,True,48.18,True,False,47,Compromised Credentials,False,49.74,3
RAN202402403,2024-10-14 04:00:00,Clinic,Medium,21,50-350,More than once per day,True,50.72,True,False,53,Phishing Email,False,39.92,7
RAN202402404,2024-12-02 18:00:00,Hospital,Medium,13,50-350,Monthly,True,64.3,True,False,58,Phishing Email,True,61.32,3
RAN202402405,2024-03-09 21:00:00,Clinic,Small,22,1-50,More than once per day,True,29.52,False,True,53,Exploited Vulnerability,False,34.46,7
RAN202402406,2024-03-17 19:00:00,Clinic,Small,8,1-50,Monthly,False,85.29,True,False,27,Phishing Email,False,37.2,3
RAN202402407,2024-06-19 00:00:00,Hospital,Medium,15,50-350,More than once per day,True,28.28,False,True,26,Exploited Vulnerability,True,68.73,7
RAN202402408,2024-03-09 02:00:00,Hospital,Large,17,350+,Weekly,True,57.63,True,True,15,Exploited Vulnerability,False,56.95,3
RAN202402409,2024-01-03 10:00:00,Pharma,Medium,5,1-50,Daily,False,68.63,True,False,29,Compromised Credentials,True,52.57,3
RAN202402410,2024-03-24 09:00:00,Clinic,Medium,20,50-350,Weekly,True,43.42,True,True,47,Exploited Vulnerability,True,50.73,2
RAN202402411,2024-09-10 16:00:00,Clinic,Medium,4,50-350,Daily,False,50.16,True,False,30,Exploited Vulnerability,True,55.56,5
RAN202402412,2024-04-28 09:00:00,Hospital,Medium,11,50-350,More than once per day,True,21.81,True,False,20,Compromised Credentials,True,87.92,3
